,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.17857,0.16415666666666665,0.15713,0.24960666666666667,0.16230999999999998,0.1940633333333333,0.19855569092719272
stderr,0.00831123343129197,0.009392103167859095,0.009923855097692632,0.01257156244766254,0.00946579486434146,0.01007459475050849,0.010353060790023613
