,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.04987666666666666,0.0500988,0.04956779999999998,0.15245033333333335,0.048080599999999994,0.04845153333333334,0.14839071783275415
stderr,0.0005492700387595597,0.0005186989258058906,0.000501114347654593,0.0025948809891578302,0.000631845588222568,0.0006766859723195838,0.00828012406746458
