,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.027404266666666666,0.029603266666666662,0.022830400000000004,0.13243313333333337,0.0420266,0.044568933333333324,0.10947421742809414
stderr,0.00113712842907675,0.0012135269486167808,0.0008338865790181929,0.0046671036593590965,0.0006964127600882925,0.001074021814172323,0.003957319069679922
