,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.10065333333333332,0.09514,0.10496333333333333,0.23431333333333332,0.08668999999999998,0.08598333333333331,0.08635318839185499
stderr,0.005679691049824447,0.005827920510033092,0.005678219089701572,0.006431150365149073,0.004898752714816245,0.004752045133433769,0.004104046065157545
