,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.047687333333333345,0.04907840000000001,0.05263326666666666,0.053344133333333314,0.05154793333333334,0.05016766666666666,0.05393043183107304
stderr,0.0021424420448891515,0.0018617953624107703,0.0022751723208368005,0.0016707098991755169,0.0028088411558732187,0.002298517425382995,0.002314986187706226
