,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.034949600000000004,0.031151733333333334,0.027778266666666673,0.07252833333333336,0.03390393333333334,0.0412888,0.07048857139612066
stderr,0.001701644855095669,0.0020139845899565293,0.0018160330057594384,0.004133641051300435,0.0020824955552840385,0.0026969998684788082,0.0037697292326907485
