,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09752999999999998,0.09280666666666666,0.09695999999999998,0.6602333333333334,0.10324333333333333,0.09616666666666668,0.28081286441484943
stderr,0.006697599758774457,0.0053207054526077605,0.006750365847897415,0.01660451422717047,0.007451689129400534,0.007280003052502412,0.013799323238500097
