,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.0348662,0.022876440000000012,0.03586252000000001,0.09725708000000001,0.019477080000000015,0.01975488000000001,0.1445358718670049
stderr,0.0002597851749866745,0.0002881494130000006,0.0002601466701532748,0.0009273385172544452,0.0002062539050267304,0.00022309842001288328,0.0027813715062178315
