,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09734666666666669,0.09734666666666669,0.09959333333333334,0.8804933333333332,0.10611666666666668,0.10746000000000001,0.3427704261451931
stderr,0.004450810938206973,0.004450810938206973,0.004456435185143724,0.006367041452530172,0.004748485743712152,0.005564261163789004,0.00647914822100669
