,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.021008333333333344,0.021823000000000013,0.018782200000000013,0.09453840000000002,0.0382854,0.038179333333333336,0.11582357449509552
stderr,0.0009022339584103508,0.001251894342976678,0.0008261315213540218,0.0018331644203900285,0.0005930337056963574,0.0005624033757794511,0.002777100013150128
