,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09498333333333334,0.09512666666666666,0.09152666666666667,0.7270466666666665,0.09625,0.09887666666666668,0.301173318444654
stderr,0.004343485234771074,0.0046264281630533,0.00396071784197698,0.016614900343064405,0.004023376377032649,0.004338813555009492,0.009524479904848388
