,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.08779999999999999,0.060212,0.08791799999999998,0.157334,0.058713999999999995,0.057623999999999995,0.08140191205791857
stderr,0.0021880771541819676,0.00243786899247884,0.002103483388892562,0.004290916471252418,0.0022810166190377766,0.0022259188609448917,0.0015401416207770978
