,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.07504000000000001,0.047742000000000014,0.077432,0.11663200000000003,0.04336399999999999,0.043678,0.09570873829292409
stderr,0.0017187085802059254,0.0017038038835116523,0.001706641145642516,0.0033614603726259654,0.0017119692921144512,0.0016411451701137693,0.0027936948085736297
