,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.03690508000000001,0.03570072000000001,0.046454760000000005,0.05464007999999997,0.040930560000000005,0.03658540000000001,0.05224822395188936
stderr,0.000570710066024093,0.0005987274444066466,0.0016321356855259746,0.003204504649783119,0.002043980135723596,0.0007290385869242378,0.003269322456434253
