,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09830666666666667,0.09856999999999999,0.10076,0.37660000000000005,0.09557666666666666,0.09263,0.13210634233493895
stderr,0.004076867552686204,0.003512899545730109,0.003839850332332322,0.009774996251873344,0.003661764800740033,0.003876558344421137,0.006605408319640503
