,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.106966,0.09696199999999999,0.10340400000000001,0.6754780000000001,0.10012,0.09697999999999998,0.13760816404202345
stderr,0.0059786338006645795,0.00478040634426892,0.00562746033993586,0.009499559727714131,0.005241626947926044,0.005023676188706791,0.006754408328836186
