,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.06134999999999999,0.06359199999999998,0.09730999999999998,0.05944799999999999,0.05963599999999999,0.052334000000000006,0.057801359168971826
stderr,0.0035064864093242274,0.004312718580086163,0.003907448930294182,0.004223389914197709,0.004220833421909729,0.0032127496139028092,0.0042778125976668385
