,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.02857860000000001,0.029272000000000013,0.026074200000000006,0.03549392000000001,0.029661840000000016,0.03688460000000001,0.03646278006046344
stderr,0.001188458879630014,0.0014114483966218996,0.0008253332155770142,0.0016238487211736022,0.0009546222329491476,0.0010565767043830263,0.0013812887172520829
