,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09372999999999995,0.08695999999999997,0.12643666666666664,0.12347333333333332,0.12046666666666665,0.11455999999999998,0.11654831323965907
stderr,0.006241634677572524,0.005528073805585449,0.006803683051490134,0.007277058792831723,0.007164943925526472,0.007950348217632306,0.007334294581740313
