,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09569333333333334,0.07673333333333332,0.09477333333333333,0.17612333333333335,0.060249999999999984,0.06387666666666665,0.08010680750503064
stderr,0.003695436556213104,0.004947351162481213,0.003978407043700277,0.00424429754916214,0.0027987014640824884,0.003019213124759547,0.0014399979924855878
