,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.10507799999999999,0.097784,0.104562,0.7365160000000001,0.09759799999999999,0.09564399999999998,0.13495608555632155
stderr,0.003611989434296478,0.0034089143163662135,0.003905606530021545,0.00898490996173073,0.0034574126104912144,0.0035615900599454227,0.006273901599060813
