,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.2119633333333333,0.20749333333333336,0.17457666666666666,0.25382,0.19899333333333333,0.21816999999999995,0.22711002976678402
stderr,0.008699643913089743,0.006984434143616319,0.00885267890272709,0.00989457578095481,0.007885986309690651,0.008861377062752489,0.008985857836817575
