,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.9005499999999999,0.8992166666666666,0.8994666666666667,0.9101499999999999,0.8988166666666667,0.8998833333333334,0.8992453330044378
stderr,0.00189544978436715,0.0016535721230970025,0.0014656867154657321,0.0021020173670772205,0.0017284773934352936,0.0017490035477270172,0.0003589941615816908
