,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.9002166666666667,0.9002666666666667,0.8997999999999998,0.8480666666666669,0.8994666666666666,0.8992999999999999,0.8849256126628124
stderr,0.001601666397550424,0.0016593055834164757,0.0015202843049298702,0.0019647370233395705,0.0016646999890790684,0.0018093943865219156,0.006617694555134144
