,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.903,0.9034166666666668,0.9026333333333334,0.19006666666666666,0.9013999999999999,0.9015333333333334,0.8925760950456794
stderr,0.001160657760402098,0.0013717350648440132,0.0011645958633381011,0.00590619844541549,0.001517976572139117,0.001440971362461086,0.002615199116769791
