,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.9006833333333334,0.8996333333333333,0.8994166666666668,0.8950833333333333,0.8996999999999999,0.8999666666666665,0.8986568648604472
stderr,0.00189562159358181,0.0018086531048379208,0.001830156599877898,0.003988134940860627,0.0017842864570801241,0.0016810186658063242,0.0003359796101113419
