,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.9021333333333333,0.8986000000000002,0.8991666666666668,0.9518333333333334,0.9000666666666665,0.8996999999999998,0.9340133333333334
stderr,0.0017137168368273079,0.002969367417000272,0.0017345691565141357,0.005989607401607955,0.001571219322287678,0.001931444068689589,0.0082668446025397
