,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.8961333333333333,0.8937333333333333,0.8961333333333332,0.9829666666666665,0.8979333333333334,0.9003,0.8729313333333334
stderr,0.0028566825025954394,0.002181014763092037,0.0020385958441714283,0.006345689700716368,0.002135787279105134,0.002614884136557311,0.0009797569507483468
