,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.8997666666666666,0.8991,0.8974333333333332,0.9287333333333333,0.8983666666666668,0.8967666666666666,0.8751353333333333
stderr,0.0020306383389200695,0.0020296610085242836,0.0019486666177932024,0.004366503086721595,0.002005033348889422,0.0021385724358768104,0.00038235344738887957
