,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.05398666666666664,0.04964666666666664,0.05259333333333329,0.1533733333333333,0.04877999999999997,0.053933333333333305,0.07465538595952977
stderr,0.0013606324393165964,0.0018407779583815879,0.0011474803314702642,0.007120550183843584,0.0027885001942501864,0.0019344413901856744,0.0027820862180411203
