,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.04448000000000001,0.05592000000000001,0.04053333333333335,0.03984000000000001,0.04523333333333334,0.04344000000000001,0.04190033781163912
stderr,0.001959620954601752,0.005801766561840904,0.002263029294397576,0.0021292475755757562,0.004856009204771483,0.003916251852400272,0.0034854556376245475
