,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.08078666666666663,0.07529333333333334,0.08397333333333332,0.2604533333333333,0.08395999999999999,0.08598666666666664,0.13941466198261437
stderr,0.008509030870152392,0.008103023930940648,0.010057527229307112,0.030222643461116663,0.009183716438297058,0.009105528758301408,0.01579646721791337
