,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.01650000000000001,0.01718000000000001,0.01504000000000001,0.06030666666666669,0.022833333333333337,0.022966666666666673,0.08300374722414858
stderr,0.0011992060865819686,0.0008760408774980871,0.0010205880657738462,0.0019894834617167454,0.0016825905952165272,0.0013423031616508155,0.0031497895826451657
