LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
0.4574600000000001,0.4574600000000001,0.4574600000000001,0.83079,0.7624700000000001,0.7611400000000001,0.7066394387203185
0.39105000000000006,0.39105000000000006,0.39105000000000006,0.7779900000000002,0.7387600000000001,0.72763,0.6687865133044617
