,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.08475946666666666,0.0876944,0.144202,0.09402533333333335,0.06081453333333333,0.060993333333333344,0.0878468377168223
stderr,0.0033365101383769327,0.0030382835266925673,0.0014346140546203647,0.003066358526962074,0.001774561928146042,0.0017393594405677236,0.0025967021720624487
