,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.034176399999999996,0.033149066666666664,0.03361240000000001,0.8769098666666668,0.05042946666666667,0.050732533333333316,0.07259180872028924
stderr,0.0009311403801892848,0.0009403563026177978,0.0010936203606980493,0.0040936609274836635,0.002356519172053129,0.0022432702188814953,0.0032577041353815243
