,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.09838666666666666,0.09264666666666667,0.10309333333333333,0.8107533333333333,0.07069333333333332,0.07295999999999998,0.07046808121534026
stderr,0.006802029575737402,0.007953069887466137,0.004613298238237003,0.012558593592272715,0.003709312176859321,0.004914728108548059,0.002935898124677844
