,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.24305333333333332,0.18076666666666666,0.21550666666666668,0.15525333333333335,0.19548,0.20704666666666663,0.1933637720893966
stderr,0.007045625908636116,0.0058311451678254396,0.0075890112704812916,0.012185541263030375,0.009174136523530755,0.009284692300292514,0.00899180246027791
