,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.013510800000000014,0.01486226666666668,0.01291626666666668,0.8955681333333333,0.014513733333333344,0.016044533333333347,0.0572973520359373
stderr,0.0006125599616908268,0.0008414892889942594,0.0005976572314874194,0.00034265209159294567,0.0003932308114976639,0.0010839291220311876,0.003154995198313152
