,LOCART MAD,A-LOCART MAD,Global CP MAD,Naive MAD,CDF MAD,Local CDF MAD,HDR MAD
mean,0.03567626666666665,0.032266933333333324,0.03799733333333333,0.05221013333333331,0.03789506666666665,0.03894013333333333,0.054521077729584144
stderr,0.0011403550469112104,0.0013681586634063914,0.0008373115860081534,0.002416147042723907,0.001270294347092029,0.0012706360232151695,0.0025109147383182958
